T_H,theta,jz_mean,jz_var,d_jz_analytical,d_jz_numerical,delta_theta_analytical,delta_theta_numerical,delta_theta_theory,is_fringe_extremum,abs_sin
1.830311676,1,0.1283060798,0.2335375499,0.8845113495,0.8845113495,0.5463550352,0.5463550352,0.5463550352,False,0.966514459
1.855825228,1,0.1405925932,0.2302337227,0.8904746122,0.8904746122,0.5388438443,0.5388438443,0.5388438443,False,0.9596535265
1.881694425,1,0.1529569012,0.2266041864,0.8957422569,0.8957422568,0.5314359158,0.5314359159,0.5314359158,False,0.9520592133
1.907924225,1,0.1653890164,0.2226464733,0.900262235,0.900262235,0.5241298302,0.5241298302,0.5241298302,False,0.9437085848
1.934519654,1,0.1778782166,0.21835934,0.9039804386,0.9039804386,0.5169241874,0.5169241874,0.5169241874,False,0.9345787073
1.961485809,1,0.1904130163,0.2137428832,0.9068406969,0.9068406969,0.5098176064,0.5098176064,0.5098176064,False,0.924646707
1.988827857,1,0.2029811381,0.2087986576,0.9087847809,0.9087847809,0.5028087255,0.5028087255,0.5028087255,False,0.9138898349
2.016551039,1,0.2155694843,0.2035297974,0.9097524181,0.909752418,0.4958962014,0.4958962014,0.4958962014,False,0.9022855367
2.044660667,1,0.2281641091,0.1979411393,0.9096813171,0.9096813171,0.4890787094,0.4890787094,0.4890787094,False,0.8898115291
2.073162127,1,0.2407501902,0.1920393459,0.9085072044,0.9085072044,0.4823549431,0.4823549431,0.4823549431,False,0.8764458818
2.102060883,1,0.2533120024,0.1858330294,0.9061638735,0.9061638736,0.4757236139,0.4757236139,0.4757236139,False,0.8621671054
2.131362472,1,0.265832891,0.179332874,0.9025832485,0.9025832485,0.4691834511,0.4691834511,0.4691834511,False,0.8469542468
2.161072509,1,0.2782952463,0.1725517559,0.8976954629,0.8976954629,0.4627332012,0.4627332012,0.4627332012,False,0.8307869905
2.191196688,1,0.2906804795,0.1655048588,0.8914289556,0.8914289556,0.4563716282,0.4563716282,0.4563716282,False,0.8136457677
2.221740781,1,0.3029690002,0.1582097849,0.8837105847,0.8837105846,0.450097513,0.450097513,0.450097513,False,0.7955118727
2.252710643,1,0.3151401954,0.1506866573,0.8744657621,0.8744657621,0.4439096531,0.4439096531,0.4439096531,False,0.7763675863
2.284112207,1,0.3271724102,0.142958214,0.863618609,0.8636186089,0.4378068629,0.437806863,0.4378068629,False,0.7561963079
2.315951493,1,0.3390429315,0.1350498906,0.8510921353,0.8510921352,0.4317879727,0.4317879728,0.4317879727,False,0.7349826954
2.348234601,1,0.3507279739,0.1269898884,0.8368084435,0.8368084435,0.4258518292,0.4258518292,0.4258518292,False,0.7127128127
2.380967717,1,0.3622026686,0.1188092268,0.8206889611,0.8206889611,0.4199972947,0.4199972947,0.4199972947,False,0.6893742868
2.414157116,1,0.3734410562,0.1105417776,0.8026546999,0.8026546999,0.4142232472,0.4142232473,0.4142232472,False,0.6649564725
2.447809157,1,0.3844160822,0.1022242758,0.7826265488,0.7826265488,0.4085285804,0.4085285804,0.4085285804,False,0.6394506259
2.481930289,1,0.3950995983,0.09389630745,0.7605255975,0.7605255974,0.4029122028,0.4029122028,0.4029122028,False,0.6128500875
2.516527051,1,0.4054623671,0.08560026891,0.7362734968,0.7362734968,0.3973730381,0.3973730381,0.3973730381,False,0.5851504726
2.551606074,1,0.4154740727,0.07738129489,0.7097928556,0.7097928558,0.3919100249,0.3919100249,0.3919100249,False,0.5563498715
2.587174079,1,0.4251033373,0.06928715261,0.681007678,0.681007678,0.3865221163,0.3865221163,0.3865221163,False,0.5264490578
2.623237882,1,0.4343177431,0.06136809802,0.6498438408,0.6498438407,0.3812082796,0.3812082796,0.3812082796,False,0.4954517051
2.659804396,1,0.4430838623,0.05367669094,0.616229616,0.6162296159,0.3759674966,0.3759674966,0.3759674966,False,0.4633646121
2.696880626,1,0.4513672941,0.04626756585,0.5800962384,0.5800962384,0.3707987629,0.3707987629,0.3707987629,False,0.4301979351
2.73447368,1,0.4591327095,0.0391971551,0.5413785209,0.5413785208,0.3657010881,0.3657010881,0.3657010881,False,0.3959654283
2.77259076,1,0.4663439059,0.03252336144,0.5000155197,0.5000155198,0.3606734952,0.3606734951,0.3606734952,False,0.3606846902
2.811239171,1,0.4729638705,0.02630517721,0.4559512509,0.4559512509,0.3557150207,0.3557150207,0.3557150207,False,0.3243774173
2.850426321,1,0.4789548542,0.02060224765,0.4091354596,0.4091354596,0.3508247144,0.3508247144,0.3508247144,False,0.2870696616
2.890159718,1,0.4842784566,0.0154743765,0.3595244441,0.3595244439,0.3460016392,0.3460016393,0.3460016392,False,0.248792094
2.930446977,1,0.4888957226,0.01098097239,0.3070819342,0.3070819342,0.3412448708,0.3412448709,0.3412448708,False,0.2095802699
2.971295819,1,0.4927672521,0.007180435236,0.2517800274,0.2517800274,0.3365534976,0.3365534975,0.3365534976,False,0.1694748977
3.012714071,1,0.4958533221,0.004129482977,0.1936001796,0.1936001796,0.3319266205,0.3319266205,0.3319266205,False,0.1285221067
3.054709671,1,0.4981140237,0.001882419423,0.1325342539,0.1325342538,0.3273633529,0.3273633531,0.3273633529,False,0.08677371544
3.097290667,1,0.4995094137,0.0004903455758,0.06858562404,0.06858562404,0.3228628203,0.3228628203,0.3228628203,False,0.04428749601
3.140465219,1,0.4999996822,3.17776774e-07,0.001770333403,0.001770333408,0.3184241602,0.3184241594,0.3184241602,False,0.001127433854
3.184241602,1,0.4995453357,0.0004544575467,-0.06788169403,-0.06788169407,0.3140465219,0.3140465218,0.3140465219,False,0.04263601983
3.228628203,1,0.4981073985,0.001889019568,-0.1403253921,-0.1403253922,0.3097290667,0.3097290665,0.3097290667,False,0.08692570547
3.273633529,1,0.4956476309,0.004333425988,-0.2154992445,-0.2154992443,0.3054709671,0.3054709673,0.3054709671,False,0.1316575252
3.319266205,1,0.4921287665,0.007809277134,-0.2933239345,-0.2933239345,0.3012714071,0.3012714071,0.3012714071,False,0.176740229
3.365534976,1,0.4875147682,0.01232935074,-0.3737009587,-0.3737009586,0.2971295819,0.2971295819,0.2971295819,False,0.2220752192
3.412448708,1,0.4817711033,0.01789660399,-0.45651121,-0.4565112099,0.2930446977,0.2930446977,0.2930446977,False,0.267556379
3.460016392,1,0.4748650389,0.02450319484,-0.5416135402,-0.5416135402,0.2890159718,0.2890159718,0.2890159718,False,0.3130699273
3.508247144,1,0.4667659568,0.03212954155,-0.6288433096,-0.6288433095,0.2850426321,0.2850426321,0.2850426321,False,0.3584943043
3.557150207,1,0.4574456892,0.04074344142,-0.718010936,-0.7180109359,0.2811239171,0.2811239172,0.2811239171,False,0.4037000938
3.606734952,1,0.4468788734,0.05029927247,-0.8089004559,-0.8089004557,0.277259076,0.277259076,0.277259076,False,0.4485499859
3.657010881,1,0.4350433274,0.06073730332,-0.9012681118,-0.9012681117,0.273447368,0.273447368,0.273447368,False,0.492898786
3.707987629,1,0.4219204435,0.07198313939,-0.9948409839,-0.9948409839,0.2696880626,0.2696880626,0.2696880626,False,0.5365934752
3.759674966,1,0.4074956017,0.08394733456,-1.089315683,-1.089315683,0.2659804396,0.2659804396,0.2659804396,False,0.5794733283
3.812082796,1,0.3917586001,0.09652519922,-1.184357127,-1.184357128,0.2623237882,0.2623237882,0.2623237882,False,0.6213700965
3.865221163,1,0.374704101,0.1095968367,-1.279597428,-1.279597427,0.2587174079,0.2587174079,0.2587174079,False,0.6621082591
3.919100249,1,0.3563320923,0.12302744,-1.374634902,-1.374634901,0.2551606074,0.2551606074,0.2551606074,False,0.7015053528
3.973730381,1,0.3366483614,0.1366678808,-1.469033254,-1.469033254,0.2516527051,0.2516527051,0.2516527051,False,0.7393723846
4.029122028,1,0.3156649785,0.1503556213,-1.562320947,-1.562320947,0.2481930289,0.2481930289,0.2481930289,False,0.775514336
4.085285804,1,0.2934007881,0.1639159775,-1.653990798,-1.653990798,0.2447809157,0.2447809157,0.2447809157,False,0.809730764
4.142232472,1,0.2698819031,0.1771637584,-1.743499838,-1.743499838,0.2414157116,0.2414157116,0.2414157116,False,0.8418165082
4.199972947,1,0.2451422001,0.1899053017,-1.830269479,-1.830269479,0.2380967717,0.2380967717,0.2380967717,False,0.8715625089
4.258518292,1,0.2192238087,0.2019409217,-1.913686019,-1.913686019,0.2348234601,0.2348234601,0.2348234601,False,0.8987567451
4.317879727,1,0.1921775924,0.213067773,-1.993101539,-1.993101538,0.2315951493,0.2315951493,0.2315951493,False,0.9231852967
4.378068629,1,0.1640636134,0.2230831308,-2.067835232,-2.067835232,0.2284112207,0.2284112207,0.2284112207,False,0.944633539
4.439096531,1,0.1349515759,0.2317880722,-2.137175224,-2.137175224,0.2252710643,0.2252710643,0.2252710643,False,0.9628874746
4.50097513,1,0.1049212404,0.2389915333,-2.200380923,-2.200380923,0.2221740781,0.2221740781,0.2221740781,False,0.9777352061
4.563716282,1,0.07406280192,0.2445147014,-2.256685952,-2.256685951,0.2191196688,0.2191196688,0.2191196688,False,0.9889685564
4.627332012,1,0.04247722275,0.2481956855,-2.305301725,-2.305301725,0.2161072509,0.2161072509,0.2161072509,False,0.9963848364
4.691834511,1,0.01027651124,0.2498943933,-2.345421714,-2.345421714,0.2131362472,0.2131362472,0.2131362472,False,0.9997887643
4.757236139,1,-0.02241606352,0.2494975201,-2.376226452,-2.376226451,0.2102060883,0.2102060883,0.2102060883,False,0.9989945347
4.823549431,1,-0.05546583181,0.2469235415,-2.39688933,-2.39688933,0.2073162127,0.2073162127,0.2073162127,False,0.9938280364
4.890787094,1,-0.08872666936,0.2421275781,-2.406583233,-2.406583233,0.2044660667,0.2044660667,0.2044660667,False,0.9841292154
4.958962014,1,-0.1220410413,0.2351059842,-2.404488052,-2.404488052,0.2016551039,0.2016551039,0.2016551039,False,0.9697545756
5.028087255,1,-0.1552401563,0.2259004939,-2.389799114,-2.389799114,0.1988827857,0.1988827857,0.1988827857,False,0.9505798102
5.098176064,1,-0.1881442443,0.2146017433,-2.36173656,-2.36173656,0.1961485809,0.1961485809,0.1961485809,False,0.926502549
5.169241874,1,-0.2205629702,0.2013519762,-2.319555679,-2.319555679,0.1934519654,0.1934519654,0.1934519654,False,0.8974452098
5.241298302,1,-0.2522959979,0.1863467294,-2.26255823,-2.26255823,0.1907924225,0.1907924225,0.1907924225,False,0.8633579314
5.314359158,1,-0.2831337171,0.1698352982,-2.190104719,-2.190104718,0.1881694425,0.1881694425,0.1881694425,False,0.8242215678
5.388438443,1,-0.3128581475,0.1521197796,-2.10162763,-2.10162763,0.1855825228,0.1855825228,0.1855825228,False,0.7800507152
5.463550352,1,-0.3412440315,0.133552511,-1.996645569,-1.996645569,0.1830311676,0.1830311676,0.1830311676,False,0.7308967396
5.539709281,1,-0.3680601299,0.1145317408,-1.874778243,-1.874778243,0.1805148879,0.1805148879,0.1805148879,False,0.6768507688
5.616929824,1,-0.3930707289,0.09549540205,-1.735762209,-1.735762209,0.1780332016,0.1780332017,0.1780332016,False,0.6180466068
5.69522678,1,-0.4160373713,0.07691290571,-1.579467273,-1.579467273,0.1755856331,0.1755856332,0.1755856331,False,0.5546635222
5.774615152,1,-0.4367208166,0.05927492837,-1.405913383,-1.405913383,0.1731717134,0.1731717134,0.1731717134,False,0.4869288588
5.855110156,1,-0.4548832393,0.04308123864,-1.215287863,-1.215287864,0.1707909797,0.1707909797,0.1707909797,False,0.4151204097
5.936727216,1,-0.4702906654,0.02882669002,-1.007962751,-1.007962751,0.168442976,0.168442976,0.168442976,False,0.339568491
6.019481974,1,-0.4827156492,0.01698560198,-0.7845119979,-0.7845119979,0.1661272522,0.1661272522,0.1661272522,False,0.2606576451
6.103390288,1,-0.4919401849,0.007994854504,-0.5457282357,-0.5457282357,0.1638433646,0.1638433646,0.1638433646,False,0.1788279006
6.188468239,1,-0.4977588455,0.002236131733,-0.2926387673,-0.2926387673,0.1615908754,0.1615908754,0.1615908754,False,0.09457550917
6.27473213,1,-0.4999821361,1.786362683e-05,-0.02652039628,-0.02652039632,0.159369353,0.1593693528,0.159369353,False,0.008453076796
6.362198493,1,-0.498440041,0.001557525565,0.2510873345,0.2510873345,0.1571783718,0.1571783718,0.1571783718,False,0.07893099682
6.450884089,1,-0.4929857412,0.00696505898,0.5383709747,0.5383709748,0.1550175117,0.1550175117,0.1550175117,False,0.1669138578
6.540805915,1,-0.4834994687,0.01622826377,0.8332345919,0.8332345919,0.1528863588,0.1528863588,0.1528863588,False,0.2547804056
6.631981202,1,-0.4698924584,0.02920107758,1.133294355,1.133294355,0.1507845046,0.1507845046,0.1507845046,False,0.3417664558
6.724427423,1,-0.4521109495,0.04559568932,1.435876883,1.435876883,0.1487115463,0.1487115463,0.1487115463,False,0.427062943
6.818162295,1,-0.4301401808,0.06497942485,1.738021987,1.738021987,0.1466670866,0.1466670866,0.1466670866,False,0.5098212426
6.91320378,1,-0.4040083126,0.08677728335,2.036490478,2.036490477,0.1446507339,0.1446507339,0.1446507339,False,0.5891596841
7.009570091,1,-0.3737902026,0.1102808844,2.327777698,2.327777698,0.1426621015,0.1426621015,0.1426621015,False,0.6641713165
7.107279697,1,-0.3396109507,0.1346644022,2.608133458,2.608133458,0.1407008086,0.1407008086,0.1407008086,False,0.7339329729
7.206351321,1,-0.3016491193,0.1590078088,2.873589032,2.873589032,0.1387664791,0.1387664791,0.1387664791,False,0.7975156646
7.306803951,1,-0.2601395282,0.1823274259,3.119991819,3.119991819,0.1368587425,0.1368587425,0.1368587425,False,0.8539963135
7.408656835,1,-0.2153755123,0.2036133887,3.343048251,3.343048251,0.134977233,0.134977233,0.134977233,False,0.9024708055
7.511929493,1,-0.1677105269,0.2218731792,3.538375393,3.538375393,0.1331215903,0.1331215903,0.1331215903,False,0.9420683185
7.616641717,1,-0.1175589746,0.2361798875,3.701561614,3.701561613,0.1312914585,0.1312914585,0.1312914585,False,0.9719668461
7.722813571,1,-0.06539613014,0.2457233462,3.828236516,3.828236516,0.1294864871,0.1294864871,0.1294864871,False,0.9914097965
7.830465404,1,-0.01175703113,0.2498617722,3.914150165,3.914150164,0.1277063301,0.1277063301,0.1277063301,False,0.9997235062
7.939617845,1,0.04276579003,0.2481710872,3.955261399,3.955261399,0.1259506464,0.1259506464,0.1259506464,False,0.99633546
8.050291812,1,0.09752585784,0.2404887071,3.947834763,3.947834763,0.1242190995,0.1242190996,0.1242190995,False,0.9807929589
8.162508514,1,0.1518277023,0.2269483488,3.888545285,3.888545285,0.1225113577,0.1225113577,0.1225113577,False,0.9527819243
8.276289456,1,0.2049333062,0.20800234,3.774589972,3.774589972,0.1208270935,0.1208270935,0.1208270935,False,0.9121454709
8.391656443,1,0.2560701335,0.1844280867,3.603804522,3.603804521,0.1191659843,0.1191659843,0.1191659843,False,0.8589018261
8.508631583,1,0.3044407993,0.1573157997,3.374783295,3.374783295,0.1175277117,0.1175277117,0.1175277117,False,0.7932611165
8.627237292,1,0.3492344086,0.1280353279,3.087000163,3.087000163,0.1159119619,0.1159119619,0.1159119619,False,0.7156404903
8.747496302,1,0.3896395587,0.09818101426,2.740927351,2.740927352,0.114318425,0.114318425,0.114318425,False,0.6266769958
8.869431656,1,0.4248589532,0.06949486991,2.3381489,2.338148899,0.1127467958,0.1127467958,0.1127467958,False,0.5272375932
8.993066723,1,0.4541255271,0.04377000565,1.881464884,1.881464884,0.1111967731,0.1111967731,0.1111967731,False,0.4184256477
9.118425196,1,0.476719927,0.02273811122,1.374982064,1.374982064,0.1096680598,0.1096680598,0.1096680598,False,0.3015832305
9.245531098,1,0.4919891238,0.007946702049,0.8241861814,0.8241861812,0.108160363,0.1081603631,0.108160363,False,0.1782885532
9.374408788,1,0.4993658707,0.0006337271945,0.2359907931,0.2359907931,0.1066733938,0.1066733938,0.1066733938,False,0.05034787759
9.505082962,1,0.4983886429,0.001608760607,-0.3812427762,-0.3812427762,0.1052068671,0.1052068671,0.1052068671,False,0.08021871618
9.637578664,1,0.4887216227,0.0111511755,-1.017719888,-1.017719888,0.103760502,0.103760502,0.103760502,False,0.2111982529
9.771921284,1,0.4701742134,0.02893620901,-1.662266974,-1.662266974,0.1023340212,0.1023340212,0.1023340212,False,0.3402129275
9.908136567,1,0.4427194943,0.05399944937,-2.302431136,-2.302431136,0.1009271515,0.1009271515,0.1009271515,False,0.464755632
10.04625062,1,0.4065109546,0.08474884376,-2.924629787,-2.924629787,0.0995396231,0.0995396231,0.0995396231,False,0.5822330934
10.1862899,1,0.3618967868,0.1190307157,-3.514354395,-3.514354394,0.09817117023,0.09817117023,0.09817117023,False,0.690016567
10.32828126,1,0.3094309656,0.1542524775,-4.056431347,-4.056431347,0.0968215306,0.09682153061,0.0968215306,False,0.7854997836
10.4722519,1,0.2498803114,0.18755983,-4.535341515,-4.535341515,0.09549044558,0.09549044558,0.09549044558,False,0.8661635642
10.61822941,1,0.1842267228,0.2160605146,-4.935598315,-4.935598315,0.09417766007,0.09417766007,0.09417766007,False,0.9296462007
10.76624177,1,0.1136637836,0.2370805443,-5.242181894,-5.242181894,0.0928829225,0.09288292251,0.0928829225,False,0.9738183492
10.91631734,1,0.03958699705,0.2484328697,-5.441024485,-5.441024485,0.09160598475,0.09160598476,0.09160598475,False,0.9968608121
11.06848489,1,-0.03642300843,0.2486733645,-5.519539065,-5.519539065,0.09034660212,0.09034660212,0.09034660212,False,0.9973431996
11.22277356,1,-0.1126248303,0.2373156476,-5.467180189,-5.467180189,0.08910453325,0.08910453325,0.08910453325,False,0.9743010779
11.37921294,1,-0.1871485468,0.2149754214,-5.276022378,-5.276022378,0.08787954012,0.08787954012,0.08787954012,False,0.9273088405
11.537833,1,-0.2580359963,0.1834174246,-4.941337799,-4.941337799,0.08667138797,0.08667138798,0.08667138797,False,0.856545211
11.69866413,1,-0.3232889254,0.1454842707,-4.462151312,-4.462151312,0.08547984529,0.08547984529,0.08547984529,False,0.7628480076
11.86173716,1,-0.3809245187,0.104896511,-3.841747508,-3.841747508,0.08430468372,0.08430468372,0.08430468372,False,0.6477546172
12.02708335,1,-0.4290374527,0.06592686421,-3.088101243,-3.088101243,0.08314567806,0.08314567806,0.08314567806,False,0.5135245436
12.19473437,1,-0.4658672028,0.0329677494,-2.214200757,-2.214200756,0.0820026062,0.08200260621,0.0820026062,False,0.3631404654
12.36472235,1,-0.4898688936,0.01002846708,-1.238230922,-1.238230922,0.08087524909,0.08087524909,0.08087524909,False,0.2002844685
12.53707987,1,-0.4997855285,0.0002144255292,-0.1835839196,-0.1835839196,0.07976339068,0.0797633907,0.07976339068,False,0.02928655181
12.71183997,1,-0.4947189894,0.005253121559,0.9213340931,0.9213340931,0.0786668179,0.0786668179,0.0786668179,False,0.1449568427
12.88903612,1,-0.4741967834,0.02513741062,2.043528555,2.043528555,0.07758532061,0.07758532061,0.07758532061,False,0.3170956362
13.0687023,1,-0.4382311544,0.05795345527,3.14609717,3.14609717,0.07651869155,0.07651869155,0.07651869155,False,0.4814704779
13.25087292,1,-0.3873669145,0.09994687356,4.189180716,4.189180716,0.07546672631,0.07546672632,0.07546672631,False,0.6322875092
13.4355829,1,-0.3227142092,0.1458555392,5.131188587,5.131188586,0.0744292233,0.07442922331,0.0744292233,False,0.7638207622
13.62286764,1,-0.2459624569,0.1895024698,5.930290584,5.930290584,0.0734059837,0.0734059837,0.0734059837,False,0.8706376279
13.81276303,1,-0.1593719234,0.22460059,6.546150828,6.546150828,0.07239681141,0.07239681141,0.07239681141,False,0.9478408939
14.00530545,1,-0.06573984837,0.2456782723,6.941861744,6.941861743,0.07140151304,0.07140151305,0.07140151304,False,0.9913188636
14.20053182,1,0.03166124055,0.2489975658,7.086016512,7.086016511,0.07041989785,0.07041989786,0.07041989785,False,0.9979931179
14.39847953,1,0.1291744008,0.2333139742,6.954837849,6.954837848,0.06945177774,0.06945177775,0.06945177774,False,0.966051705
14.59918652,1,0.2228784266,0.2003252069,6.534260694,6.534260694,0.06849696716,0.06849696717,0.06849696716,False,0.8951540805
14.80269127,1,0.3087358245,0.1546821907,5.821847678,5.821847677,0.06755528315,0.06755528316,0.06755528315,False,0.7865931367
15.00903276,1,0.3827653664,0.1034906743,4.828400806,4.828400806,0.06662654525,0.06662654525,0.06662654525,False,0.6433993295
15.21825053,1,0.4412340082,0.05531255001,3.579122557,3.579122556,0.06571057546,0.06571057546,0.06571057546,False,0.4703724057
15.43038469,1,0.4808608972,0.01877279757,2.114176553,2.114176553,0.06480719826,0.06480719826,0.06480719826,False,0.2740277181
15.64547589,1,0.4990241494,0.0009748983428,0.4885043593,0.4885043593,0.06391624053,0.06391624054,0.06391624053,False,0.06244672426
15.86356534,1,0.4939592023,0.0060043065,-1.229227389,-1.229227389,0.06303753153,0.06303753154,0.06303753153,False,0.1549749205
16.08469483,1,0.4649360013,0.03383451466,-2.95864461,-2.95864461,0.06217090286,0.06217090287,0.06217090286,False,0.3678832133
16.30890676,1,0.4124012573,0.07992520302,-4.610698497,-4.610698497,0.06131618845,0.06131618845,0.06131618845,False,0.5654209158
16.53624407,1,0.3380717058,0.1357075218,-6.091704576,-6.091704575,0.06047322449,0.0604732245,0.06047322449,False,0.7367700368
16.76675035,1,0.2449649109,0.1899921924,-7.308306874,-7.308306874,0.05964184946,0.05964184946,0.05964184946,False,0.8717618768
17.00046975,1,0.1373558446,0.2311333719,-8.173202317,-8.173202316,0.05882190402,0.05882190402,0.05882190402,False,0.9615266443
17.23744708,1,0.0206503818,0.2495735617,-8.611369696,-8.611369695,0.05801323104,0.05801323104,0.05801323104,False,0.9991467595
17.47772774,1,-0.09882897171,0.2402328344,-8.56645529,-8.566455289,0.05721567555,0.05721567556,0.05721567555,False,0.980271053
17.72135779,1,-0.2141443735,0.2041421873,-8.006881035,-8.006881035,0.05642908471,0.05642908471,0.05642908471,False,0.9036419364
17.96838391,1,-0.3181236951,0.1487973146,-6.931170222,-6.931170222,0.05565330778,0.05565330779,0.05565330778,False,0.7714850994
18.21885343,1,-0.4038067213,0.08694013187,-5.371940446,-5.371940445,0.0548881961,0.0548881961,0.0548881961,False,0.5897122413
18.47281437,1,-0.4649341645,0.03383622268,-3.39800492,-3.39800492,0.05413360303,0.05413360304,0.05413360303,False,0.3678924989
18.73031539,1,-0.4964496333,0.003537761605,-1.114062029,-1.114062029,0.05338938397,0.05338938398,0.05338938397,False,0.1189581709
18.99140582,1,-0.4949780805,0.004996699857,1.342451936,1.342451936,0.0526553963,0.05265539631,0.0526553963,False,0.1413746775
19.25613572,1,-0.4592393899,0.03909918279,3.807614556,3.807614556,0.05193149937,0.05193149937,0.05193149937,False,0.3954702658
19.52455581,1,-0.3903535104,0.09762413695,6.100420419,6.100420419,0.05121755443,0.05121755444,0.05121755443,False,0.6248972298
19.79671753,1,-0.2919947676,0.1647390557,8.035103448,8.035103447,0.05051342469,0.05051342469,0.05051342469,False,0.8117611857
20.07267304,1,-0.1703584009,0.2209780153,9.43582211,9.435822109,0.04981897519,0.0498189752,0.04981897519,False,0.9401659753
20.35247521,1,-0.03391246347,0.2488499448,10.15280416,10.15280415,0.04913407286,0.04913407287,0.04913407286,False,0.9976972383
20.63617768,1,0.1070768907,0.2385345395,10.07870874,10.07870874,0.04845858645,0.04845858645,0.04845858645,False,0.976799958
20.9238348,1,0.2412394276,0.1918035386,9.163673145,9.163673144,0.0477923865,0.0477923865,0.0477923865,False,0.8759076174
21.21550171,1,0.3569841326,0.1225623291,7.42731442,7.427314419,0.04713534535,0.04713534535,0.04713534535,False,0.7001780604
21.5112343,1,0.4435172532,0.05329244615,4.965902154,4.965902154,0.04648733708,0.04648733708,0.04648733708,False,0.4617031347
21.81108924,1,0.4919165343,0.008018123254,1.953051605,1.953051605,0.04584823751,0.04584823752,0.04584823751,False,0.1790879477
22.115124,1,0.4961624427,0.003822830456,-1.367356934,-1.367356934,0.04521792417,0.04521792418,0.04521792417,False,0.1236580843
22.42339683,1,0.4540131102,0.04387209573,-4.696729984,-4.696729983,0.04459627627,0.04459627627,0.04459627627,False,0.4189133358
22.73596682,1,0.3676055564,0.1148661549,-7.705653364,-7.705653363,0.04398317467,0.04398317467,0.04398317467,False,0.6778381957
23.05289387,1,0.24367441,0.1906227819,-10.06497852,-10.06497852,0.04337850188,0.04337850188,0.04337850188,False,0.8732073795
23.37423871,1,0.09330293596,0.2412945621,-11.48183343,-11.48183343,0.04278214202,0.04278214202,0.04278214202,False,0.9824348572
23.70006292,1,-0.06883965006,0.2452611026,-11.73718195,-11.73718195,0.04219398081,0.04219398081,0.04219398081,False,0.9904768601
24.03042894,1,-0.2257670928,0.1990292198,-10.72062101,-10.72062101,0.04161390553,0.04161390554,0.04161390553,False,0.89225382
24.36540009,1,-0.3598795288,0.1204867247,-8.457522201,-8.4575222,0.04104180503,0.04104180503,0.04104180503,False,0.6942239544
24.70504055,1,-0.4549609339,0.04301054861,-5.123574579,-5.123574578,0.04047756966,0.04047756967,0.04047756966,False,0.4147796938
25.04941542,1,-0.4982652066,0.00173178392,-1.042424108,-1.042424108,0.0399210913,0.0399210913,0.0399210913,False,0.08322941596
25.39859069,1,-0.4824348358,0.01725662925,3.336472914,3.336472914,0.0393722633,0.0393722633,0.0393722633,False,0.2627289802
25.75263327,1,-0.4069705905,0.08437493844,7.480461254,7.480461253,0.03883098049,0.0388309805,0.03883098049,False,0.58094729
26.11161101,1,-0.2789804176,0.1721699266,10.83458583,10.83458583,0.03829713914,0.03829713915,0.03829713914,False,0.8298672824
26.47559271,1,-0.1129880064,0.2372337104,12.89537251,12.89537251,0.03777063695,0.03777063695,0.03777063695,False,0.9741328665
26.84464811,1,0.0703213584,0.2450549066,13.28891173,13.28891173,0.03725137301,0.03725137301,0.03725137301,False,0.9900604154
27.21884795,1,0.2464024778,0.1892858189,11.84210149,11.84210148,0.03673924782,0.03673924782,0.03673924782,False,0.8701398024
27.59826392,1,0.3900189454,0.09788522226,8.634562336,8.634562335,0.03623416323,0.03623416324,0.03623416323,False,0.6257322822
27.98296876,1,0.478926311,0.02062958863,4.019194945,4.019194944,0.03573602246,0.03573602247,0.03573602246,False,0.2872600816
28.37303617,1,0.4975664415,0.002427636318,-1.397969269,-1.397969269,0.03524473004,0.03524473004,0.03524473004,False,0.09854209898
28.7685409,1,0.440172562,0.0562481157,-6.822944283,-6.822944282,0.03476019182,0.03476019182,0.03476019182,False,0.474333704
29.16955876,1,0.3126716744,0.152236424,-11.3812286,-11.3812286,0.03428231494,0.03428231494,0.03428231494,False,0.7803497268
29.57616659,1,0.13286623,0.2323465649,-14.25640459,-14.25640458,0.03381100782,0.03381100783,0.03381100782,False,0.9640468141
29.98844231,1,-0.07141102041,0.2449004662,-14.84050617,-14.84050616,0.03334618016,0.03334618016,0.03334618016,False,0.9897483845
30.40646493,1,-0.2661582887,0.1791597653,-12.87022604,-12.87022603,0.03288774286,0.03288774286,0.03288774286,False,0.8465453687
30.83031457,1,-0.4166870001,0.07637194394,-8.520103656,-8.520103655,0.03243560807,0.03243560808,0.03243560807,False,0.5527094859
31.26007243,1,-0.4939396568,0.006023615456,-2.426155314,-2.426155314,0.03198968915,0.03198968916,0.03198968915,False,0.1552239087
31.69582089,1,-0.4805423148,0.01907908371,4.37805044,4.378050439,0.03154990065,0.03154990066,0.03154990065,False,0.2762541128
32.13764344,1,-0.3753362604,0.1091226917,10.61626041,10.61626041,0.03111615828,0.03111615828,0.03111615828,False,0.6606744786
32.58562476,1,-0.1952147627,0.2118911964,14.99969778,14.99969777,0.03068837892,0.03068837892,0.03068837892,False,0.920632818
33.0398507,1,0.02655142337,0.2492950219,16.49661653,16.49661653,0.03026648059,0.0302664806,0.03026648059,False,0.9985890484
33.5004083,1,0.2456951843,0.1896338764,14.5884134,14.58841339,0.02985038245,0.02985038246,0.02985038245,False,0.8709394385
33.96738582,1,0.4154332358,0.07741522658,9.450946808,9.450946805,0.02944000475,0.02944000476,0.02944000475,False,0.5564718378
